
Label=dB(v(Vout)) vs F
LabelX=F
LabelY=dB(v(Vout))
Data Point Count=1001
F,F,F,dB(v(Vout)),dB(v(Vout))
 6.8233869414170471E+005, 6.8233869414170471E+005, 0.0000000000000000E+000, 3.3721735618062766E+001, 0.0000000000000000E+000
 6.9183097091897216E+005, 6.9183097091897216E+005, 0.0000000000000000E+000, 3.3589267852893236E+001, 0.0000000000000000E+000
 7.0145529842000746E+005, 7.0145529842000746E+005, 0.0000000000000000E+000, 3.3456473495866852E+001, 0.0000000000000000E+000
 7.1121351365336578E+005, 7.1121351365336578E+005, 0.0000000000000000E+000, 3.3323345789310238E+001, 0.0000000000000000E+000
 7.2110747918293695E+005, 7.2110747918293695E+005, 0.0000000000000000E+000, 3.3189877866816772E+001, 0.0000000000000000E+000
 7.3113908348345535E+005, 7.3113908348345535E+005, 0.0000000000000000E+000, 3.3056062754393835E+001, 0.0000000000000000E+000
 7.4131024130095600E+005, 7.4131024130095600E+005, 0.0000000000000000E+000, 3.2921893371759069E+001, 0.0000000000000000E+000
 7.5162289401824458E+005, 7.5162289401824458E+005, 0.0000000000000000E+000, 3.2787362533793797E+001, 0.0000000000000000E+000
 7.6207901002545177E+005, 7.6207901002545177E+005, 0.0000000000000000E+000, 3.2652462952156441E+001, 0.0000000000000000E+000
 7.7268058509574272E+005, 7.7268058509574272E+005, 0.0000000000000000E+000, 3.2517187237065464E+001, 0.0000000000000000E+000
 7.8342964276625274E+005, 7.8342964276625274E+005, 0.0000000000000000E+000, 3.2381527899253435E+001, 0.0000000000000000E+000
 7.9432823472432315E+005, 7.9432823472432315E+005, 0.0000000000000000E+000, 3.2245477352102455E+001, 0.0000000000000000E+000
 8.0537844119910884E+005, 8.0537844119910884E+005, 0.0000000000000000E+000, 3.2109027913960816E+001, 0.0000000000000000E+000
 8.1658237135863525E+005, 8.1658237135863525E+005, 0.0000000000000000E+000, 3.1972171810651030E+001, 0.0000000000000000E+000
 8.2794216371237766E+005, 8.2794216371237766E+005, 0.0000000000000000E+000, 3.1834901178171002E+001, 0.0000000000000000E+000
 8.3945998651944159E+005, 8.3945998651944159E+005, 0.0000000000000000E+000, 3.1697208065596215E+001, 0.0000000000000000E+000
 8.5113803820242127E+005, 8.5113803820242127E+005, 0.0000000000000000E+000, 3.1559084438183294E+001, 0.0000000000000000E+000
 8.6297854776701576E+005, 8.6297854776701576E+005, 0.0000000000000000E+000, 3.1420522180683037E+001, 0.0000000000000000E+000
 8.7498377522748220E+005, 8.7498377522748220E+005, 0.0000000000000000E+000, 3.1281513100866452E+001, 0.0000000000000000E+000
 8.8715601203800773E+005, 8.8715601203800773E+005, 0.0000000000000000E+000, 3.1142048933263666E+001, 0.0000000000000000E+000
 8.9949758153008274E+005, 8.9949758153008274E+005, 0.0000000000000000E+000, 3.1002121343124568E+001, 0.0000000000000000E+000
 9.1201083935595804E+005, 9.1201083935595804E+005, 0.0000000000000000E+000, 3.0861721930600172E+001, 0.0000000000000000E+000
 9.2469817393827159E+005, 9.2469817393827159E+005, 0.0000000000000000E+000, 3.0720842235147337E+001, 0.0000000000000000E+000
 9.3756200692593004E+005, 9.3756200692593004E+005, 0.0000000000000000E+000, 3.0579473740160957E+001, 0.0000000000000000E+000
 9.5060479365633207E+005, 9.5060479365633207E+005, 0.0000000000000000E+000, 3.0437607877832804E+001, 0.0000000000000000E+000
 9.6382902362402191E+005, 9.6382902362402191E+005, 0.0000000000000000E+000, 3.0295236034238950E+001, 0.0000000000000000E+000
 9.7723722095586290E+005, 9.7723722095586290E+005, 0.0000000000000000E+000, 3.0152349554655622E+001, 0.0000000000000000E+000
 9.9083194489282055E+005, 9.9083194489282055E+005, 0.0000000000000000E+000, 3.0008939749103401E+001, 0.0000000000000000E+000
 1.0046157902784490E+006, 1.0046157902784490E+006, 0.0000000000000000E+000, 2.9864997898118890E+001, 0.0000000000000000E+000
 1.0185913880541716E+006, 1.0185913880541716E+006, 0.0000000000000000E+000, 2.9720515258751238E+001, 0.0000000000000000E+000
 1.0327614057614530E+006, 1.0327614057614530E+006, 0.0000000000000000E+000, 2.9575483070782717E+001, 0.0000000000000000E+000
 1.0471285480509559E+006, 1.0471285480509559E+006, 0.0000000000000000E+000, 2.9429892563168099E+001, 0.0000000000000000E+000
 1.0616955571987818E+006, 1.0616955571987818E+006, 0.0000000000000000E+000, 2.9283734960691596E+001, 0.0000000000000000E+000
 1.0764652136298928E+006, 1.0764652136298928E+006, 0.0000000000000000E+000, 2.9137001490833342E+001, 0.0000000000000000E+000
 1.0914403364488154E+006, 1.0914403364488154E+006, 0.0000000000000000E+000, 2.8989683390843290E+001, 0.0000000000000000E+000
 1.1066237839777262E+006, 1.1066237839777262E+006, 0.0000000000000000E+000, 2.8841771915014075E+001, 0.0000000000000000E+000
 1.1220184543020243E+006, 1.1220184543020243E+006, 0.0000000000000000E+000, 2.8693258342144205E+001, 0.0000000000000000E+000
 1.1376272858234926E+006, 1.1376272858234926E+006, 0.0000000000000000E+000, 2.8544133983188811E+001, 0.0000000000000000E+000
 1.1534532578211550E+006, 1.1534532578211550E+006, 0.0000000000000000E+000, 2.8394390189082461E+001, 0.0000000000000000E+000
 1.1694993910199348E+006, 1.1694993910199348E+006, 0.0000000000000000E+000, 2.8244018358727914E+001, 0.0000000000000000E+000
 1.1857687481672249E+006, 1.1857687481672249E+006, 0.0000000000000000E+000, 2.8093009947139823E+001, 0.0000000000000000E+000
 1.2022644346174789E+006, 1.2022644346174789E+006, 0.0000000000000000E+000, 2.7941356473730604E+001, 0.0000000000000000E+000
 1.2189895989249335E+006, 1.2189895989249335E+006, 0.0000000000000000E+000, 2.7789049530726786E+001, 0.0000000000000000E+000
 1.2359474334445784E+006, 1.2359474334445784E+006, 0.0000000000000000E+000, 2.7636080791700589E+001, 0.0000000000000000E+000
 1.2531411749414850E+006, 1.2531411749414850E+006, 0.0000000000000000E+000, 2.7482442020206417E+001, 0.0000000000000000E+000
 1.2705741052086118E+006, 1.2705741052086118E+006, 0.0000000000000000E+000, 2.7328125078501241E+001, 0.0000000000000000E+000
 1.2882495516932053E+006, 1.2882495516932053E+006, 0.0000000000000000E+000, 2.7173121936339385E+001, 0.0000000000000000E+000
 1.3061708881319140E+006, 1.3061708881319140E+006, 0.0000000000000000E+000, 2.7017424679819008E+001, 0.0000000000000000E+000
 1.3243415351947383E+006, 1.3243415351947383E+006, 0.0000000000000000E+000, 2.6861025520267113E+001, 0.0000000000000000E+000
 1.3427649611379385E+006, 1.3427649611379385E+006, 0.0000000000000000E+000, 2.6703916803143095E+001, 0.0000000000000000E+000
 1.3614446824660259E+006, 1.3614446824660259E+006, 0.0000000000000000E+000, 2.6546091016940817E+001, 0.0000000000000000E+000
 1.3803842646029620E+006, 1.3803842646029620E+006, 0.0000000000000000E+000, 2.6387540802072969E+001, 0.0000000000000000E+000
 1.3995873225726965E+006, 1.3995873225726965E+006, 0.0000000000000000E+000, 2.6228258959713756E+001, 0.0000000000000000E+000
 1.4190575216891717E+006, 1.4190575216891717E+006, 0.0000000000000000E+000, 2.6068238460582570E+001, 0.0000000000000000E+000
 1.4387985782559263E+006, 1.4387985782559263E+006, 0.0000000000000000E+000, 2.5907472453646850E+001, 0.0000000000000000E+000
 1.4588142602754305E+006, 1.4588142602754305E+006, 0.0000000000000000E+000, 2.5745954274720795E+001, 0.0000000000000000E+000
 1.4791083881682907E+006, 1.4791083881682907E+006, 0.0000000000000000E+000, 2.5583677454942212E+001, 0.0000000000000000E+000
 1.4996848355024580E+006, 1.4996848355024580E+006, 0.0000000000000000E+000, 2.5420635729102315E+001, 0.0000000000000000E+000
 1.5205475297325815E+006, 1.5205475297325815E+006, 0.0000000000000000E+000, 2.5256823043808726E+001, 0.0000000000000000E+000
 1.5417004529496466E+006, 1.5417004529496466E+006, 0.0000000000000000E+000, 2.5092233565459576E+001, 0.0000000000000000E+000
 1.5631476426410426E+006, 1.5631476426410426E+006, 0.0000000000000000E+000, 2.4926861688004958E+001, 0.0000000000000000E+000
 1.5848931924612033E+006, 1.5848931924612033E+006, 0.0000000000000000E+000, 2.4760702040478574E+001, 0.0000000000000000E+000
 1.6069412530129685E+006, 1.6069412530129685E+006, 0.0000000000000000E+000, 2.4593749494273919E+001, 0.0000000000000000E+000
 1.6292960326398150E+006, 1.6292960326398150E+006, 0.0000000000000000E+000, 2.4425999170145872E+001, 0.0000000000000000E+000
 1.6519617982291090E+006, 1.6519617982291090E+006, 0.0000000000000000E+000, 2.4257446444917644E+001, 0.0000000000000000E+000
 1.6749428760265328E+006, 1.6749428760265328E+006, 0.0000000000000000E+000, 2.4088086957873504E+001, 0.0000000000000000E+000
 1.6982436524618412E+006, 1.6982436524618412E+006, 0.0000000000000000E+000, 2.3917916616816129E+001, 0.0000000000000000E+000
 1.7218685749861053E+006, 1.7218685749861053E+006, 0.0000000000000000E+000, 2.3746931603773092E+001, 0.0000000000000000E+000
 1.7458221529206038E+006, 1.7458221529206038E+006, 0.0000000000000000E+000, 2.3575128380332089E+001, 0.0000000000000000E+000
 1.7701089583175224E+006, 1.7701089583175224E+006, 0.0000000000000000E+000, 2.3402503692589779E+001, 0.0000000000000000E+000
 1.7947336268326293E+006, 1.7947336268326293E+006, 0.0000000000000000E+000, 2.3229054575699124E+001, 0.0000000000000000E+000
 1.8197008586100878E+006, 1.8197008586100878E+006, 0.0000000000000000E+000, 2.3054778357999485E+001, 0.0000000000000000E+000
 1.8450154191795795E+006, 1.8450154191795795E+006, 0.0000000000000000E+000, 2.2879672664716519E+001, 0.0000000000000000E+000
 1.8706821403659079E+006, 1.8706821403659079E+006, 0.0000000000000000E+000, 2.2703735421220198E+001, 0.0000000000000000E+000
 1.8967059212112552E+006, 1.8967059212112552E+006, 0.0000000000000000E+000, 2.2526964855830233E+001, 0.0000000000000000E+000
 1.9230917289102690E+006, 1.9230917289102690E+006, 0.0000000000000000E+000, 2.2349359502159182E+001, 0.0000000000000000E+000
 1.9498445997581575E+006, 1.9498445997581575E+006, 0.0000000000000000E+000, 2.2170918200984989E+001, 0.0000000000000000E+000
 1.9769696401119747E+006, 1.9769696401119747E+006, 0.0000000000000000E+000, 2.1991640101647821E+001, 0.0000000000000000E+000
 2.0044720273652768E+006, 2.0044720273652768E+006, 0.0000000000000000E+000, 2.1811524662964704E+001, 0.0000000000000000E+000
 2.0323570109363392E+006, 2.0323570109363392E+006, 0.0000000000000000E+000, 2.1630571653659132E+001, 0.0000000000000000E+000
 2.0606299132701196E+006, 2.0606299132701196E+006, 0.0000000000000000E+000, 2.1448781152304129E+001, 0.0000000000000000E+000
 2.0892961308541605E+006, 2.0892961308541605E+006, 0.0000000000000000E+000, 2.1266153546778639E+001, 0.0000000000000000E+000
 2.1183611352486247E+006, 2.1183611352486247E+006, 0.0000000000000000E+000, 2.1082689533236803E+001, 0.0000000000000000E+000
 2.1478304741306584E+006, 2.1478304741306584E+006, 0.0000000000000000E+000, 2.0898390114594591E+001, 0.0000000000000000E+000
 2.1777097723532855E+006, 2.1777097723532855E+006, 0.0000000000000000E+000, 2.0713256598538777E+001, 0.0000000000000000E+000
 2.2080047330190283E+006, 2.2080047330190283E+006, 0.0000000000000000E+000, 2.0527290595061089E+001, 0.0000000000000000E+000
 2.2387211385684703E+006, 2.2387211385684703E+006, 0.0000000000000000E+000, 2.0340494013528335E+001, 0.0000000000000000E+000
 2.2698648518839544E+006, 2.2698648518839544E+006, 0.0000000000000000E+000, 2.0152869059294737E+001, 0.0000000000000000E+000
 2.3014418174086427E+006, 2.3014418174086427E+006, 0.0000000000000000E+000, 1.9964418229868304E+001, 0.0000000000000000E+000
 2.3334580622811392E+006, 2.3334580622811392E+006, 0.0000000000000000E+000, 1.9775144310641327E+001, 0.0000000000000000E+000
 2.3659196974858968E+006, 2.3659196974858968E+006, 0.0000000000000000E+000, 1.9585050370199635E+001, 0.0000000000000000E+000
 2.3988329190196311E+006, 2.3988329190196311E+006, 0.0000000000000000E+000, 1.9394139755222362E+001, 0.0000000000000000E+000
 2.4322040090739583E+006, 2.4322040090739583E+006, 0.0000000000000000E+000, 1.9202416084989146E+001, 0.0000000000000000E+000
 2.4660393372344845E+006, 2.4660393372344845E+006, 0.0000000000000000E+000, 1.9009883245509542E+001, 0.0000000000000000E+000
 2.5003453616965790E+006, 2.5003453616965790E+006, 0.0000000000000000E+000, 1.8816545383294031E+001, 0.0000000000000000E+000
 2.5351286304980577E+006, 2.5351286304980577E+006, 0.0000000000000000E+000, 1.8622406898780831E+001, 0.0000000000000000E+000
 2.5703957827690160E+006, 2.5703957827690160E+006, 0.0000000000000000E+000, 1.8427472439442234E+001, 0.0000000000000000E+000
 2.6061535499990499E+006, 2.6061535499990499E+006, 0.0000000000000000E+000, 1.8231746892584340E+001, 0.0000000000000000E+000
 2.6424087573221033E+006, 2.6424087573221033E+006, 0.0000000000000000E+000, 1.8035235377866098E+001, 0.0000000000000000E+000
 2.6791683248191909E+006, 2.6791683248191909E+006, 0.0000000000000000E+000, 1.7837943239553727E+001, 0.0000000000000000E+000
 2.7164392688392443E+006, 2.7164392688392443E+006, 0.0000000000000000E+000, 1.7639876038533650E+001, 0.0000000000000000E+000
 2.7542287033383306E+006, 2.7542287033383306E+006, 0.0000000000000000E+000, 1.7441039544104349E+001, 0.0000000000000000E+000
 2.7925438412375045E+006, 2.7925438412375045E+006, 0.0000000000000000E+000, 1.7241439725570785E+001, 0.0000000000000000E+000
 2.8313919957995480E+006, 2.8313919957995480E+006, 0.0000000000000000E+000, 1.7041082743658780E+001, 0.0000000000000000E+000
 2.8707805820248625E+006, 2.8707805820248625E+006, 0.0000000000000000E+000, 1.6839974941776145E+001, 0.0000000000000000E+000
 2.9107171180667798E+006, 2.9107171180667798E+006, 0.0000000000000000E+000, 1.6638122837137537E+001, 0.0000000000000000E+000
 2.9512092266665627E+006, 2.9512092266665627E+006, 0.0000000000000000E+000, 1.6435533111778010E+001, 0.0000000000000000E+000
 2.9922646366083687E+006, 2.9922646366083687E+006, 0.0000000000000000E+000, 1.6232212603474832E+001, 0.0000000000000000E+000
 3.0338911841944526E+006, 3.0338911841944526E+006, 0.0000000000000000E+000, 1.6028168296597656E+001, 0.0000000000000000E+000
 3.0760968147408930E+006, 3.0760968147408930E+006, 0.0000000000000000E+000, 1.5823407312909774E+001, 0.0000000000000000E+000
 3.1188895840941248E+006, 3.1188895840941248E+006, 0.0000000000000000E+000, 1.5617936902338858E+001, 0.0000000000000000E+000
 3.1622776601685700E+006, 3.1622776601685700E+006, 0.0000000000000000E+000, 1.5411764433736826E+001, 0.0000000000000000E+000
 3.2062693245056593E+006, 3.2062693245056593E+006, 0.0000000000000000E+000, 1.5204897385648868E+001, 0.0000000000000000E+000
 3.2508729738545404E+006, 3.2508729738545404E+006, 0.0000000000000000E+000, 1.4997343337108282E+001, 0.0000000000000000E+000
 3.2960971217747773E+006, 3.2960971217747773E+006, 0.0000000000000000E+000, 1.4789109958476427E+001, 0.0000000000000000E+000
 3.3419504002613453E+006, 3.3419504002613453E+006, 0.0000000000000000E+000, 1.4580205002343316E+001, 0.0000000000000000E+000
 3.3884415613922314E+006, 3.3884415613922314E+006, 0.0000000000000000E+000, 1.4370636294505925E+001, 0.0000000000000000E+000
 3.4355794789989553E+006, 3.4355794789989553E+006, 0.0000000000000000E+000, 1.4160411725038900E+001, 0.0000000000000000E+000
 3.4833731503603300E+006, 3.4833731503603300E+006, 0.0000000000000000E+000, 1.3949539239472255E+001, 0.0000000000000000E+000
 3.5318316979197850E+006, 3.5318316979197850E+006, 0.0000000000000000E+000, 1.3738026830090465E+001, 0.0000000000000000E+000
 3.5809643710265788E+006, 3.5809643710265788E+006, 0.0000000000000000E+000, 1.3525882527363889E+001, 0.0000000000000000E+000
 3.6307805477012354E+006, 3.6307805477012354E+006, 0.0000000000000000E+000, 1.3313114391526700E+001, 0.0000000000000000E+000
 3.6812897364255399E+006, 3.6812897364255399E+006, 0.0000000000000000E+000, 1.3099730504310489E+001, 0.0000000000000000E+000
 3.7325015779574350E+006, 3.7325015779574350E+006, 0.0000000000000000E+000, 1.2885738960844449E+001, 0.0000000000000000E+000
 3.7844258471711660E+006, 3.7844258471711660E+006, 0.0000000000000000E+000, 1.2671147861731706E+001, 0.0000000000000000E+000
 3.8370724549230239E+006, 3.8370724549230239E+006, 0.0000000000000000E+000, 1.2455965305308460E+001, 0.0000000000000000E+000
 3.8904514499430461E+006, 3.8904514499430461E+006, 0.0000000000000000E+000, 1.2240199380096321E+001, 0.0000000000000000E+000
 3.9445730207530279E+006, 3.9445730207530279E+006, 0.0000000000000000E+000, 1.2023858157450515E+001, 0.0000000000000000E+000
 3.9994474976112223E+006, 3.9994474976112223E+006, 0.0000000000000000E+000, 1.1806949684414572E+001, 0.0000000000000000E+000
 4.0550853544840897E+006, 4.0550853544840897E+006, 0.0000000000000000E+000, 1.1589481976781077E+001, 0.0000000000000000E+000
 4.1114972110454775E+006, 4.1114972110454775E+006, 0.0000000000000000E+000, 1.1371463012367300E+001, 0.0000000000000000E+000
 4.1686938347036131E+006, 4.1686938347036131E+006, 0.0000000000000000E+000, 1.1152900724506630E+001, 0.0000000000000000E+000
 4.2266861426562928E+006, 4.2266861426562928E+006, 0.0000000000000000E+000, 1.0933802995757953E+001, 0.0000000000000000E+000
 4.2854852039746623E+006, 4.2854852039746623E+006, 0.0000000000000000E+000, 1.0714177651837915E+001, 0.0000000000000000E+000
 4.3451022417159863E+006, 4.3451022417159863E+006, 0.0000000000000000E+000, 1.0494032455772977E+001, 0.0000000000000000E+000
 4.4055486350658080E+006, 4.4055486350658080E+006, 0.0000000000000000E+000, 1.0273375102276747E+001, 0.0000000000000000E+000
 4.4668359215099104E+006, 4.4668359215099104E+006, 0.0000000000000000E+000, 1.0052213212347960E+001, 0.0000000000000000E+000
 4.5289757990364907E+006, 4.5289757990364907E+006, 0.0000000000000000E+000, 9.8305543280916865E+000, 0.0000000000000000E+000
 4.5919801283689737E+006, 4.5919801283689737E+006, 0.0000000000000000E+000, 9.6084059077610622E+000, 0.0000000000000000E+000
 4.6558609352298817E+006, 4.6558609352298817E+006, 0.0000000000000000E+000, 9.3857753210189863E+000, 0.0000000000000000E+000
 4.7206304126362018E+006, 4.7206304126362018E+006, 0.0000000000000000E+000, 9.1626698444166461E+000, 0.0000000000000000E+000
 4.7863009232266843E+006, 4.7863009232266843E+006, 0.0000000000000000E+000, 8.9390966570872816E+000, 0.0000000000000000E+000
 4.8528850016215155E+006, 4.8528850016215155E+006, 0.0000000000000000E+000, 8.7150628366508638E+000, 0.0000000000000000E+000
 4.9203953568148185E+006, 4.9203953568148185E+006, 0.0000000000000000E+000, 8.4905753553283141E+000, 0.0000000000000000E+000
 4.9888448746004365E+006, 4.9888448746004365E+006, 0.0000000000000000E+000, 8.2656410762596959E+000, 0.0000000000000000E+000
 5.0582466200314593E+006, 5.0582466200314593E+006, 0.0000000000000000E+000, 8.0402667500239726E+000, 0.0000000000000000E+000
 5.1286138399139717E+006, 5.1286138399139717E+006, 0.0000000000000000E+000, 7.8144590113552113E+000, 0.0000000000000000E+000
 5.1999599653354883E+006, 5.1999599653354883E+006, 0.0000000000000000E+000, 7.5882243760508832E+000, 0.0000000000000000E+000
 5.2722986142285606E+006, 5.2722986142285606E+006, 0.0000000000000000E+000, 7.3615692380681192E+000, 0.0000000000000000E+000
 5.3456435939700548E+006, 5.3456435939700548E+006, 0.0000000000000000E+000, 7.1344998668026971E+000, 0.0000000000000000E+000
 5.4200089040165823E+006, 5.4200089040165823E+006, 0.0000000000000000E+000, 6.9070224045456117E+000, 0.0000000000000000E+000
 5.4954087385765947E+006, 5.4954087385765947E+006, 0.0000000000000000E+000, 6.6791428641135910E+000, 0.0000000000000000E+000
 5.5718574893196533E+006, 5.5718574893196533E+006, 0.0000000000000000E+000, 6.4508671266458473E+000, 0.0000000000000000E+000
 5.6493697481233859E+006, 5.6493697481233859E+006, 0.0000000000000000E+000, 6.2222009395644946E+000, 0.0000000000000000E+000
 5.7279603098586584E+006, 5.7279603098586584E+006, 0.0000000000000000E+000, 5.9931499146911449E+000, 0.0000000000000000E+000
 5.8076441752134925E+006, 5.8076441752134925E+006, 0.0000000000000000E+000, 5.7637195265174785E+000, 0.0000000000000000E+000
 5.8884365535562672E+006, 5.8884365535562672E+006, 0.0000000000000000E+000, 5.5339151106205176E+000, 0.0000000000000000E+000
 5.9703528658387521E+006, 5.9703528658387521E+006, 0.0000000000000000E+000, 5.3037418622207770E+000, 0.0000000000000000E+000
 6.0534087475395249E+006, 6.0534087475395249E+006, 0.0000000000000000E+000, 5.0732048348767940E+000, 0.0000000000000000E+000
 6.1376200516483374E+006, 6.1376200516483374E+006, 0.0000000000000000E+000, 4.8423089393107084E+000, 0.0000000000000000E+000
 6.2230028516919957E+006, 6.2230028516919957E+006, 0.0000000000000000E+000, 4.6110589423606196E+000, 0.0000000000000000E+000
 6.3095734448023392E+006, 6.3095734448023392E+006, 0.0000000000000000E+000, 4.3794594660544153E+000, 0.0000000000000000E+000
 6.3973483548268946E+006, 6.3973483548268946E+006, 0.0000000000000000E+000, 4.1475149868008172E+000, 0.0000000000000000E+000
 6.4863443354828032E+006, 6.4863443354828032E+006, 0.0000000000000000E+000, 3.9152298346919108E+000, 0.0000000000000000E+000
 6.5765783735546302E+006, 6.5765783735546302E+006, 0.0000000000000000E+000, 3.6826081929136647E+000, 0.0000000000000000E+000
 6.6680676921366528E+006, 6.6680676921366528E+006, 0.0000000000000000E+000, 3.4496540972607015E+000, 0.0000000000000000E+000
 6.7608297539202562E+006, 6.7608297539202562E+006, 0.0000000000000000E+000, 3.2163714357487971E+000, 0.0000000000000000E+000
 6.8548822645270610E+006, 6.8548822645270610E+006, 0.0000000000000000E+000, 2.9827639483239601E+000, 0.0000000000000000E+000
 6.9502431758884201E+006, 6.9502431758884201E+006, 0.0000000000000000E+000, 2.7488352266625644E+000, 0.0000000000000000E+000
 7.0469306896719281E+006, 7.0469306896719281E+006, 0.0000000000000000E+000, 2.5145887140594869E+000, 0.0000000000000000E+000
 7.1449632607555995E+006, 7.1449632607555995E+006, 0.0000000000000000E+000, 2.2800277054002165E+000, 0.0000000000000000E+000
 7.2443596007503737E+006, 7.2443596007503737E+006, 0.0000000000000000E+000, 2.0451553472156139E+000, 0.0000000000000000E+000
 7.3451386815716298E+006, 7.3451386815716298E+006, 0.0000000000000000E+000, 1.8099746378142643E+000, 0.0000000000000000E+000
 7.4473197390603786E+006, 7.4473197390603786E+006, 0.0000000000000000E+000, 1.5744884274896949E+000, 0.0000000000000000E+000
 7.5509222766548349E+006, 7.5509222766548349E+006, 0.0000000000000000E+000, 1.3386994188030634E+000, 0.0000000000000000E+000
 7.6559660691130664E+006, 7.6559660691130664E+006, 0.0000000000000000E+000, 1.1026101669340684E+000, 0.0000000000000000E+000
 7.7624711662874278E+006, 7.7624711662874278E+006, 0.0000000000000000E+000, 8.6622308010339333E-001, 0.0000000000000000E+000
 7.8704578969515050E+006, 7.8704578969515050E+006, 0.0000000000000000E+000, 6.2954042005979027E-001, 0.0000000000000000E+000
 7.9799468726802925E+006, 7.9799468726802925E+006, 0.0000000000000000E+000, 3.9256430263401032E-001, 0.0000000000000000E+000
 8.0909589917843575E+006, 8.0909589917843575E+006, 0.0000000000000000E+000, 1.5529669835706694E-001, 0.0000000000000000E+000
 8.2035154432987254E+006, 8.2035154432987254E+006, 0.0000000000000000E+000,-8.2260566859578943E-002, 0.0000000000000000E+000
 8.3176377110272609E+006, 8.3176377110272609E+006, 0.0000000000000000E+000,-3.2010581098031560E-001, 0.0000000000000000E+000
 8.4333475776433125E+006, 8.4333475776433125E+006, 0.0000000000000000E+000,-5.5823749504143305E-001, 0.0000000000000000E+000
 8.5506671288473997E+006, 8.5506671288473997E+006, 0.0000000000000000E+000,-7.9665422228438554E-001, 0.0000000000000000E+000
 8.6696187575827409E+006, 8.6696187575827409E+006, 0.0000000000000000E+000,-1.0353547372293530E+000, 0.0000000000000000E+000
 8.7902251683094259E+006, 8.7902251683094259E+006, 0.0000000000000000E+000,-1.2743379246870277E+000, 0.0000000000000000E+000
 8.9125093813380469E+006, 8.9125093813380469E+006, 0.0000000000000000E+000,-1.5136028087082731E+000, 0.0000000000000000E+000
 9.0364947372236159E+006, 9.0364947372236159E+006, 0.0000000000000000E+000,-1.7531485514729892E+000, 0.0000000000000000E+000
 9.1622049012206085E+006, 9.1622049012206085E+006, 0.0000000000000000E+000,-1.9929744521144330E+000, 0.0000000000000000E+000
 9.2896638677999843E+006, 9.2896638677999843E+006, 0.0000000000000000E+000,-2.2330799454814674E+000, 0.0000000000000000E+000
 9.4188959652290437E+006, 9.4188959652290437E+006, 0.0000000000000000E+000,-2.4734646008326777E+000, 0.0000000000000000E+000
 9.5499258602149989E+006, 9.5499258602149989E+006, 0.0000000000000000E+000,-2.7141281204670733E+000, 0.0000000000000000E+000
 9.6827785626131408E+006, 9.6827785626131408E+006, 0.0000000000000000E+000,-2.9550703382840444E+000, 0.0000000000000000E+000
 9.8174794302005023E+006, 9.8174794302005023E+006, 0.0000000000000000E+000,-3.1962912182735388E+000, 0.0000000000000000E+000
 9.9540541735159382E+006, 9.9540541735159382E+006, 0.0000000000000000E+000,-3.4377908529339556E+000, 0.0000000000000000E+000
 1.0092528860767523E+007, 1.0092528860767523E+007, 0.0000000000000000E+000,-3.6795694616146220E+000, 0.0000000000000000E+000
 1.0232929922808230E+007, 1.0232929922808230E+007, 0.0000000000000000E+000,-3.9216273887818942E+000, 0.0000000000000000E+000
 1.0375284158180825E+007, 1.0375284158180825E+007, 0.0000000000000000E+000,-4.1639651022039939E+000, 0.0000000000000000E+000
 1.0519618738232939E+007, 1.0519618738232939E+007, 0.0000000000000000E+000,-4.4065831910536941E+000, 0.0000000000000000E+000
 1.0665961212303299E+007, 1.0665961212303299E+007, 0.0000000000000000E+000,-4.6494823639244007E+000, 0.0000000000000000E+000
 1.0814339512980113E+007, 1.0814339512980113E+007, 0.0000000000000000E+000,-4.8926634467577319E+000, 0.0000000000000000E+000
 1.0964781961432593E+007, 1.0964781961432593E+007, 0.0000000000000000E+000,-5.1361273806773200E+000, 0.0000000000000000E+000
 1.1117317272816667E+007, 1.1117317272816667E+007, 0.0000000000000000E+000,-5.3798752197275368E+000, 0.0000000000000000E+000
 1.1271974561755870E+007, 1.1271974561755870E+007, 0.0000000000000000E+000,-5.6239081285117720E+000, 0.0000000000000000E+000
 1.1428783347898494E+007, 1.1428783347898494E+007, 0.0000000000000000E+000,-5.8682273797270046E+000, 0.0000000000000000E+000
 1.1587773561552050E+007, 1.1587773561552050E+007, 0.0000000000000000E+000,-6.1128343515919417E+000, 0.0000000000000000E+000
 1.1748975549396096E+007, 1.1748975549396096E+007, 0.0000000000000000E+000,-6.3577305251617720E+000, 0.0000000000000000E+000
 1.1912420080274561E+007, 1.1912420080274561E+007, 0.0000000000000000E+000,-6.6029174815300484E+000, 0.0000000000000000E+000
 1.2078138351068627E+007, 1.2078138351068627E+007, 0.0000000000000000E+000,-6.8483968989077537E+000, 0.0000000000000000E+000
 1.2246161992651325E+007, 1.2246161992651325E+007, 0.0000000000000000E+000,-7.0941705495821514E+000, 0.0000000000000000E+000
 1.2416523075924961E+007, 1.2416523075924961E+007, 0.0000000000000000E+000,-7.3402402967449030E+000, 0.0000000000000000E+000
 1.2589254117942534E+007, 1.2589254117942534E+007, 0.0000000000000000E+000,-7.5866080911896949E+000, 0.0000000000000000E+000
 1.2764388088114314E+007, 1.2764388088114314E+007, 0.0000000000000000E+000,-7.8332759678726260E+000, 0.0000000000000000E+000
 1.2941958414500749E+007, 1.2941958414500749E+007, 0.0000000000000000E+000,-8.0802460423323481E+000, 0.0000000000000000E+000
