
Label=ph(v(Vout)) vs F
LabelX=F
LabelY=ph(v(Vout))
Data Point Count=1001
F,F,F,ph(v(Vout)),ph(v(Vout))
 6.7297665628435230E+005, 6.7297665628435230E+005, 0.0000000000000000E+000, 7.3731160616951669E+001, 0.0000000000000000E+000
 6.8233869414170471E+005, 6.8233869414170471E+005, 0.0000000000000000E+000, 7.3443597583116940E+001, 0.0000000000000000E+000
 6.9183097091897216E+005, 6.9183097091897216E+005, 0.0000000000000000E+000, 7.3153828007857499E+001, 0.0000000000000000E+000
 7.0145529842000746E+005, 7.0145529842000746E+005, 0.0000000000000000E+000, 7.2861832015953453E+001, 0.0000000000000000E+000
 7.1121351365336578E+005, 7.1121351365336578E+005, 0.0000000000000000E+000, 7.2567590468891950E+001, 0.0000000000000000E+000
 7.2110747918293695E+005, 7.2110747918293695E+005, 0.0000000000000000E+000, 7.2271084991716435E+001, 0.0000000000000000E+000
 7.3113908348345535E+005, 7.3113908348345535E+005, 0.0000000000000000E+000, 7.1972298000276837E+001, 0.0000000000000000E+000
 7.4131024130095600E+005, 7.4131024130095600E+005, 0.0000000000000000E+000, 7.1671212728856119E+001, 0.0000000000000000E+000
 7.5162289401824458E+005, 7.5162289401824458E+005, 0.0000000000000000E+000, 7.1367813258141169E+001, 0.0000000000000000E+000
 7.6207901002545177E+005, 7.6207901002545177E+005, 0.0000000000000000E+000, 7.1062084543508021E+001, 0.0000000000000000E+000
 7.7268058509574272E+005, 7.7268058509574272E+005, 0.0000000000000000E+000, 7.0754012443583065E+001, 0.0000000000000000E+000
 7.8342964276625274E+005, 7.8342964276625274E+005, 0.0000000000000000E+000, 7.0443583749046255E+001, 0.0000000000000000E+000
 7.9432823472432315E+005, 7.9432823472432315E+005, 0.0000000000000000E+000, 7.0130786211631502E+001, 0.0000000000000000E+000
 8.0537844119910884E+005, 8.0537844119910884E+005, 0.0000000000000000E+000, 6.9815608573285729E+001, 0.0000000000000000E+000
 8.1658237135863525E+005, 8.1658237135863525E+005, 0.0000000000000000E+000, 6.9498040595436606E+001, 0.0000000000000000E+000
 8.2794216371237766E+005, 8.2794216371237766E+005, 0.0000000000000000E+000, 6.9178073088322733E+001, 0.0000000000000000E+000
 8.3945998651944159E+005, 8.3945998651944159E+005, 0.0000000000000000E+000, 6.8855697940332348E+001, 0.0000000000000000E+000
 8.5113803820242127E+005, 8.5113803820242127E+005, 0.0000000000000000E+000, 6.8530908147298931E+001, 0.0000000000000000E+000
 8.6297854776701576E+005, 8.6297854776701576E+005, 0.0000000000000000E+000, 6.8203697841693767E+001, 0.0000000000000000E+000
 8.7498377522748220E+005, 8.7498377522748220E+005, 0.0000000000000000E+000, 6.7874062321655884E+001, 0.0000000000000000E+000
 8.8715601203800773E+005, 8.8715601203800773E+005, 0.0000000000000000E+000, 6.7541998079798404E+001, 0.0000000000000000E+000
 8.9949758153008274E+005, 8.9949758153008274E+005, 0.0000000000000000E+000, 6.7207502831722365E+001, 0.0000000000000000E+000
 9.1201083935595804E+005, 9.1201083935595804E+005, 0.0000000000000000E+000, 6.6870575544172326E+001, 0.0000000000000000E+000
 9.2469817393827159E+005, 9.2469817393827159E+005, 0.0000000000000000E+000, 6.6531216462762103E+001, 0.0000000000000000E+000
 9.3756200692593004E+005, 9.3756200692593004E+005, 0.0000000000000000E+000, 6.6189427139196340E+001, 0.0000000000000000E+000
 9.5060479365633207E+005, 9.5060479365633207E+005, 0.0000000000000000E+000, 6.5845210457913382E+001, 0.0000000000000000E+000
 9.6382902362402191E+005, 9.6382902362402191E+005, 0.0000000000000000E+000, 6.5498570662070449E+001, 0.0000000000000000E+000
 9.7723722095586290E+005, 9.7723722095586290E+005, 0.0000000000000000E+000, 6.5149513378791866E+001, 0.0000000000000000E+000
 9.9083194489282055E+005, 9.9083194489282055E+005, 0.0000000000000000E+000, 6.4798045643597263E+001, 0.0000000000000000E+000
 1.0046157902784490E+006, 1.0046157902784490E+006, 0.0000000000000000E+000, 6.4444175923926608E+001, 0.0000000000000000E+000
 1.0185913880541716E+006, 1.0185913880541716E+006, 0.0000000000000000E+000, 6.4087914141676976E+001, 0.0000000000000000E+000
 1.0327614057614530E+006, 1.0327614057614530E+006, 0.0000000000000000E+000, 6.3729271694663240E+001, 0.0000000000000000E+000
 1.0471285480509559E+006, 1.0471285480509559E+006, 0.0000000000000000E+000, 6.3368261476916814E+001, 0.0000000000000000E+000
 1.0616955571987818E+006, 1.0616955571987818E+006, 0.0000000000000000E+000, 6.3004897897731837E+001, 0.0000000000000000E+000
 1.0764652136298928E+006, 1.0764652136298928E+006, 0.0000000000000000E+000, 6.2639196899372187E+001, 0.0000000000000000E+000
 1.0914403364488154E+006, 1.0914403364488154E+006, 0.0000000000000000E+000, 6.2271175973347908E+001, 0.0000000000000000E+000
 1.1066237839777262E+006, 1.1066237839777262E+006, 0.0000000000000000E+000, 6.1900854175173649E+001, 0.0000000000000000E+000
 1.1220184543020243E+006, 1.1220184543020243E+006, 0.0000000000000000E+000, 6.1528252137521015E+001, 0.0000000000000000E+000
 1.1376272858234926E+006, 1.1376272858234926E+006, 0.0000000000000000E+000, 6.1153392081674497E+001, 0.0000000000000000E+000
 1.1534532578211550E+006, 1.1534532578211550E+006, 0.0000000000000000E+000, 6.0776297827208175E+001, 0.0000000000000000E+000
 1.1694993910199348E+006, 1.1694993910199348E+006, 0.0000000000000000E+000, 6.0396994799796254E+001, 0.0000000000000000E+000
 1.1857687481672249E+006, 1.1857687481672249E+006, 0.0000000000000000E+000, 6.0015510037075117E+001, 0.0000000000000000E+000
 1.2022644346174789E+006, 1.2022644346174789E+006, 0.0000000000000000E+000, 5.9631872192476827E+001, 0.0000000000000000E+000
 1.2189895989249335E+006, 1.2189895989249335E+006, 0.0000000000000000E+000, 5.9246111536956832E+001, 0.0000000000000000E+000
 1.2359474334445784E+006, 1.2359474334445784E+006, 0.0000000000000000E+000, 5.8858259958542291E+001, 0.0000000000000000E+000
 1.2531411749414850E+006, 1.2531411749414850E+006, 0.0000000000000000E+000, 5.8468350959628822E+001, 0.0000000000000000E+000
 1.2705741052086118E+006, 1.2705741052086118E+006, 0.0000000000000000E+000, 5.8076419651962730E+001, 0.0000000000000000E+000
 1.2882495516932053E+006, 1.2882495516932053E+006, 0.0000000000000000E+000, 5.7682502749244073E+001, 0.0000000000000000E+000
 1.3061708881319140E+006, 1.3061708881319140E+006, 0.0000000000000000E+000, 5.7286638557296605E+001, 0.0000000000000000E+000
 1.3243415351947383E+006, 1.3243415351947383E+006, 0.0000000000000000E+000, 5.6888866961752427E+001, 0.0000000000000000E+000
 1.3427649611379385E+006, 1.3427649611379385E+006, 0.0000000000000000E+000, 5.6489229413206452E+001, 0.0000000000000000E+000
 1.3614446824660259E+006, 1.3614446824660259E+006, 0.0000000000000000E+000, 5.6087768909803337E+001, 0.0000000000000000E+000
 1.3803842646029620E+006, 1.3803842646029620E+006, 0.0000000000000000E+000, 5.5684529977222851E+001, 0.0000000000000000E+000
 1.3995873225726965E+006, 1.3995873225726965E+006, 0.0000000000000000E+000, 5.5279558646040904E+001, 0.0000000000000000E+000
 1.4190575216891717E+006, 1.4190575216891717E+006, 0.0000000000000000E+000, 5.4872902426447624E+001, 0.0000000000000000E+000
 1.4387985782559263E+006, 1.4387985782559263E+006, 0.0000000000000000E+000, 5.4464610280312613E+001, 0.0000000000000000E+000
 1.4588142602754305E+006, 1.4588142602754305E+006, 0.0000000000000000E+000, 5.4054732590597467E+001, 0.0000000000000000E+000
 1.4791083881682907E+006, 1.4791083881682907E+006, 0.0000000000000000E+000, 5.3643321128119815E+001, 0.0000000000000000E+000
 1.4996848355024580E+006, 1.4996848355024580E+006, 0.0000000000000000E+000, 5.3230429015686227E+001, 0.0000000000000000E+000
 1.5205475297325815E+006, 1.5205475297325815E+006, 0.0000000000000000E+000, 5.2816110689616373E+001, 0.0000000000000000E+000
 1.5417004529496466E+006, 1.5417004529496466E+006, 0.0000000000000000E+000, 5.2400421858691928E+001, 0.0000000000000000E+000
 1.5631476426410426E+006, 1.5631476426410426E+006, 0.0000000000000000E+000, 5.1983419460572335E+001, 0.0000000000000000E+000
 1.5848931924612033E+006, 1.5848931924612033E+006, 0.0000000000000000E+000, 5.1565161615726211E+001, 0.0000000000000000E+000
 1.6069412530129685E+006, 1.6069412530129685E+006, 0.0000000000000000E+000, 5.1145707578940417E+001, 0.0000000000000000E+000
 1.6292960326398150E+006, 1.6292960326398150E+006, 0.0000000000000000E+000, 5.0725117688473929E+001, 0.0000000000000000E+000
 1.6519617982291090E+006, 1.6519617982291090E+006, 0.0000000000000000E+000, 5.0303453312934678E+001, 0.0000000000000000E+000
 1.6749428760265328E+006, 1.6749428760265328E+006, 0.0000000000000000E+000, 4.9880776795964529E+001, 0.0000000000000000E+000
 1.6982436524618412E+006, 1.6982436524618412E+006, 0.0000000000000000E+000, 4.9457151398828834E+001, 0.0000000000000000E+000
 1.7218685749861053E+006, 1.7218685749861053E+006, 0.0000000000000000E+000, 4.9032641241011490E+001, 0.0000000000000000E+000
 1.7458221529206038E+006, 1.7458221529206038E+006, 0.0000000000000000E+000, 4.8607311238928531E+001, 0.0000000000000000E+000
 1.7701089583175224E+006, 1.7701089583175224E+006, 0.0000000000000000E+000, 4.8181227042877190E+001, 0.0000000000000000E+000
 1.7947336268326293E+006, 1.7947336268326293E+006, 0.0000000000000000E+000, 4.7754454972346920E+001, 0.0000000000000000E+000
 1.8197008586100878E+006, 1.8197008586100878E+006, 0.0000000000000000E+000, 4.7327061949824994E+001, 0.0000000000000000E+000
 1.8450154191795795E+006, 1.8450154191795795E+006, 0.0000000000000000E+000, 4.6899115433235629E+001, 0.0000000000000000E+000
 1.8706821403659079E+006, 1.8706821403659079E+006, 0.0000000000000000E+000, 4.6470683347156886E+001, 0.0000000000000000E+000
 1.8967059212112552E+006, 1.8967059212112552E+006, 0.0000000000000000E+000, 4.6041834012965673E+001, 0.0000000000000000E+000
 1.9230917289102690E+006, 1.9230917289102690E+006, 0.0000000000000000E+000, 4.5612636078065023E+001, 0.0000000000000000E+000
 1.9498445997581575E+006, 1.9498445997581575E+006, 0.0000000000000000E+000, 4.5183158444352351E+001, 0.0000000000000000E+000
 1.9769696401119747E+006, 1.9769696401119747E+006, 0.0000000000000000E+000, 4.4753470196090085E+001, 0.0000000000000000E+000
 2.0044720273652768E+006, 2.0044720273652768E+006, 0.0000000000000000E+000, 4.4323640527343400E+001, 0.0000000000000000E+000
 2.0323570109363392E+006, 2.0323570109363392E+006, 0.0000000000000000E+000, 4.3893738669151382E+001, 0.0000000000000000E+000
 2.0606299132701196E+006, 2.0606299132701196E+006, 0.0000000000000000E+000, 4.3463833816598722E+001, 0.0000000000000000E+000
 2.0892961308541605E+006, 2.0892961308541605E+006, 0.0000000000000000E+000, 4.3033995055956339E+001, 0.0000000000000000E+000
 2.1183611352486247E+006, 2.1183611352486247E+006, 0.0000000000000000E+000, 4.2604291292058740E+001, 0.0000000000000000E+000
 2.1478304741306584E+006, 2.1478304741306584E+006, 0.0000000000000000E+000, 4.2174791176085115E+001, 0.0000000000000000E+000
 2.1777097723532855E+006, 2.1777097723532855E+006, 0.0000000000000000E+000, 4.1745563033908304E+001, 0.0000000000000000E+000
 2.2080047330190283E+006, 2.2080047330190283E+006, 0.0000000000000000E+000, 4.1316674795176084E+001, 0.0000000000000000E+000
 2.2387211385684703E+006, 2.2387211385684703E+006, 0.0000000000000000E+000, 4.0888193923283325E+001, 0.0000000000000000E+000
 2.2698648518839544E+006, 2.2698648518839544E+006, 0.0000000000000000E+000, 4.0460187346391216E+001, 0.0000000000000000E+000
 2.3014418174086427E+006, 2.3014418174086427E+006, 0.0000000000000000E+000, 4.0032721389645708E+001, 0.0000000000000000E+000
 2.3334580622811392E+006, 2.3334580622811392E+006, 0.0000000000000000E+000, 3.9605861708741365E+001, 0.0000000000000000E+000
 2.3659196974858968E+006, 2.3659196974858968E+006, 0.0000000000000000E+000, 3.9179673224971587E+001, 0.0000000000000000E+000
 2.3988329190196311E+006, 2.3988329190196311E+006, 0.0000000000000000E+000, 3.8754220061901037E+001, 0.0000000000000000E+000
 2.4322040090739583E+006, 2.4322040090739583E+006, 0.0000000000000000E+000, 3.8329565483787832E+001, 0.0000000000000000E+000
 2.4660393372344845E+006, 2.4660393372344845E+006, 0.0000000000000000E+000, 3.7905771835877353E+001, 0.0000000000000000E+000
 2.5003453616965790E+006, 2.5003453616965790E+006, 0.0000000000000000E+000, 3.7482900486681167E+001, 0.0000000000000000E+000
 2.5351286304980577E+006, 2.5351286304980577E+006, 0.0000000000000000E+000, 3.7061011772347932E+001, 0.0000000000000000E+000
 2.5703957827690160E+006, 2.5703957827690160E+006, 0.0000000000000000E+000, 3.6640164943223013E+001, 0.0000000000000000E+000
 2.6061535499990499E+006, 2.6061535499990499E+006, 0.0000000000000000E+000, 3.6220418112687987E+001, 0.0000000000000000E+000
 2.6424087573221033E+006, 2.6424087573221033E+006, 0.0000000000000000E+000, 3.5801828208359197E+001, 0.0000000000000000E+000
 2.6791683248191909E+006, 2.6791683248191909E+006, 0.0000000000000000E+000, 3.5384450925718937E+001, 0.0000000000000000E+000
 2.7164392688392443E+006, 2.7164392688392443E+006, 0.0000000000000000E+000, 3.4968340684241916E+001, 0.0000000000000000E+000
 2.7542287033383306E+006, 2.7542287033383306E+006, 0.0000000000000000E+000, 3.4553550586071530E+001, 0.0000000000000000E+000
 2.7925438412375045E+006, 2.7925438412375045E+006, 0.0000000000000000E+000, 3.4140132377291046E+001, 0.0000000000000000E+000
 2.8313919957995480E+006, 2.8313919957995480E+006, 0.0000000000000000E+000, 3.3728136411827109E+001, 0.0000000000000000E+000
 2.8707805820248625E+006, 2.8707805820248625E+006, 0.0000000000000000E+000, 3.3317611618011817E+001, 0.0000000000000000E+000
 2.9107171180667798E+006, 2.9107171180667798E+006, 0.0000000000000000E+000, 3.2908605467824103E+001, 0.0000000000000000E+000
 2.9512092266665627E+006, 2.9512092266665627E+006, 0.0000000000000000E+000, 3.2501163948819304E+001, 0.0000000000000000E+000
 2.9922646366083687E+006, 2.9922646366083687E+006, 0.0000000000000000E+000, 3.2095331538749974E+001, 0.0000000000000000E+000
 3.0338911841944526E+006, 3.0338911841944526E+006, 0.0000000000000000E+000, 3.1691151182872293E+001, 0.0000000000000000E+000
 3.0760968147408930E+006, 3.0760968147408930E+006, 0.0000000000000000E+000, 3.1288664273923526E+001, 0.0000000000000000E+000
 3.1188895840941248E+006, 3.1188895840941248E+006, 0.0000000000000000E+000, 3.0887910634750153E+001, 0.0000000000000000E+000
 3.1622776601685700E+006, 3.1622776601685700E+006, 0.0000000000000000E+000, 3.0488928503558224E+001, 0.0000000000000000E+000
 3.2062693245056593E+006, 3.2062693245056593E+006, 0.0000000000000000E+000, 3.0091754521750797E+001, 0.0000000000000000E+000
 3.2508729738545404E+006, 3.2508729738545404E+006, 0.0000000000000000E+000, 2.9696423724311394E+001, 0.0000000000000000E+000
 3.2960971217747773E+006, 3.2960971217747773E+006, 0.0000000000000000E+000, 2.9302969532685761E+001, 0.0000000000000000E+000
 3.3419504002613453E+006, 3.3419504002613453E+006, 0.0000000000000000E+000, 2.8911423750109392E+001, 0.0000000000000000E+000
 3.3884415613922314E+006, 3.3884415613922314E+006, 0.0000000000000000E+000, 2.8521816559322438E+001, 0.0000000000000000E+000
 3.4355794789989553E+006, 3.4355794789989553E+006, 0.0000000000000000E+000, 2.8134176522609700E+001, 0.0000000000000000E+000
 3.4833731503603300E+006, 3.4833731503603300E+006, 0.0000000000000000E+000, 2.7748530584098447E+001, 0.0000000000000000E+000
 3.5318316979197850E+006, 3.5318316979197850E+006, 0.0000000000000000E+000, 2.7364904074242972E+001, 0.0000000000000000E+000
 3.5809643710265788E+006, 3.5809643710265788E+006, 0.0000000000000000E+000, 2.6983320716422899E+001, 0.0000000000000000E+000
 3.6307805477012354E+006, 3.6307805477012354E+006, 0.0000000000000000E+000, 2.6603802635576500E+001, 0.0000000000000000E+000
 3.6812897364255399E+006, 3.6812897364255399E+006, 0.0000000000000000E+000, 2.6226370368790874E+001, 0.0000000000000000E+000
 3.7325015779574350E+006, 3.7325015779574350E+006, 0.0000000000000000E+000, 2.5851042877766599E+001, 0.0000000000000000E+000
 3.7844258471711660E+006, 3.7844258471711660E+006, 0.0000000000000000E+000, 2.5477837563073340E+001, 0.0000000000000000E+000
 3.8370724549230239E+006, 3.8370724549230239E+006, 0.0000000000000000E+000, 2.5106770280112876E+001, 0.0000000000000000E+000
 3.8904514499430461E+006, 3.8904514499430461E+006, 0.0000000000000000E+000, 2.4737855356702312E+001, 0.0000000000000000E+000
 3.9445730207530279E+006, 3.9445730207530279E+006, 0.0000000000000000E+000, 2.4371105612193666E+001, 0.0000000000000000E+000
 3.9994474976112223E+006, 3.9994474976112223E+006, 0.0000000000000000E+000, 2.4006532378041232E+001, 0.0000000000000000E+000
 4.0550853544840897E+006, 4.0550853544840897E+006, 0.0000000000000000E+000, 2.3644145519733208E+001, 0.0000000000000000E+000
 4.1114972110454775E+006, 4.1114972110454775E+006, 0.0000000000000000E+000, 2.3283953460000127E+001, 0.0000000000000000E+000
 4.1686938347036131E+006, 4.1686938347036131E+006, 0.0000000000000000E+000, 2.2925963203216320E+001, 0.0000000000000000E+000
 4.2266861426562928E+006, 4.2266861426562928E+006, 0.0000000000000000E+000, 2.2570180360911195E+001, 0.0000000000000000E+000
 4.2854852039746623E+006, 4.2854852039746623E+006, 0.0000000000000000E+000, 2.2216609178306719E+001, 0.0000000000000000E+000
 4.3451022417159863E+006, 4.3451022417159863E+006, 0.0000000000000000E+000, 2.1865252561802112E+001, 0.0000000000000000E+000
 4.4055486350658080E+006, 4.4055486350658080E+006, 0.0000000000000000E+000, 2.1516112107324936E+001, 0.0000000000000000E+000
 4.4668359215099104E+006, 4.4668359215099104E+006, 0.0000000000000000E+000, 2.1169188129473547E+001, 0.0000000000000000E+000
 4.5289757990364907E+006, 4.5289757990364907E+006, 0.0000000000000000E+000, 2.0824479691374634E+001, 0.0000000000000000E+000
 4.5919801283689737E+006, 4.5919801283689737E+006, 0.0000000000000000E+000, 2.0481984635184425E+001, 0.0000000000000000E+000
 4.6558609352298817E+006, 4.6558609352298817E+006, 0.0000000000000000E+000, 2.0141699613162725E+001, 0.0000000000000000E+000
 4.7206304126362018E+006, 4.7206304126362018E+006, 0.0000000000000000E+000, 1.9803620119252948E+001, 0.0000000000000000E+000
 4.7863009232266843E+006, 4.7863009232266843E+006, 0.0000000000000000E+000, 1.9467740521103142E+001, 0.0000000000000000E+000
 4.8528850016215155E+006, 4.8528850016215155E+006, 0.0000000000000000E+000, 1.9134054092466410E+001, 0.0000000000000000E+000
 4.9203953568148185E+006, 4.9203953568148185E+006, 0.0000000000000000E+000, 1.8802553045920849E+001, 0.0000000000000000E+000
 4.9888448746004365E+006, 4.9888448746004365E+006, 0.0000000000000000E+000, 1.8473228565853727E+001, 0.0000000000000000E+000
 5.0582466200314593E+006, 5.0582466200314593E+006, 0.0000000000000000E+000, 1.8146070841655600E+001, 0.0000000000000000E+000
 5.1286138399139717E+006, 5.1286138399139717E+006, 0.0000000000000000E+000, 1.7821069101074677E+001, 0.0000000000000000E+000
 5.1999599653354883E+006, 5.1999599653354883E+006, 0.0000000000000000E+000, 1.7498211643683923E+001, 0.0000000000000000E+000
 5.2722986142285606E+006, 5.2722986142285606E+006, 0.0000000000000000E+000, 1.7177485874416067E+001, 0.0000000000000000E+000
 5.3456435939700548E+006, 5.3456435939700548E+006, 0.0000000000000000E+000, 1.6858878337125383E+001, 0.0000000000000000E+000
 5.4200089040165823E+006, 5.4200089040165823E+006, 0.0000000000000000E+000, 1.6542374748137483E+001, 0.0000000000000000E+000
 5.4954087385765947E+006, 5.4954087385765947E+006, 0.0000000000000000E+000, 1.6227960029751166E+001, 0.0000000000000000E+000
 5.5718574893196533E+006, 5.5718574893196533E+006, 0.0000000000000000E+000, 1.5915618343660086E+001, 0.0000000000000000E+000
 5.6493697481233859E+006, 5.6493697481233859E+006, 0.0000000000000000E+000, 1.5605333124263295E+001, 0.0000000000000000E+000
 5.7279603098586584E+006, 5.7279603098586584E+006, 0.0000000000000000E+000, 1.5297087111838312E+001, 0.0000000000000000E+000
 5.8076441752134925E+006, 5.8076441752134925E+006, 0.0000000000000000E+000, 1.4990862385550361E+001, 0.0000000000000000E+000
 5.8884365535562672E+006, 5.8884365535562672E+006, 0.0000000000000000E+000, 1.4686640396277740E+001, 0.0000000000000000E+000
 5.9703528658387521E+006, 5.9703528658387521E+006, 0.0000000000000000E+000, 1.4384401999232225E+001, 0.0000000000000000E+000
 6.0534087475395249E+006, 6.0534087475395249E+006, 0.0000000000000000E+000, 1.4084127486357511E+001, 0.0000000000000000E+000
 6.1376200516483374E+006, 6.1376200516483374E+006, 0.0000000000000000E+000, 1.3785796618491558E+001, 0.0000000000000000E+000
 6.2230028516919957E+006, 6.2230028516919957E+006, 0.0000000000000000E+000, 1.3489388657279534E+001, 0.0000000000000000E+000
 6.3095734448023392E+006, 6.3095734448023392E+006, 0.0000000000000000E+000, 1.3194882396827248E+001, 0.0000000000000000E+000
 6.3973483548268946E+006, 6.3973483548268946E+006, 0.0000000000000000E+000, 1.2902256195086496E+001, 0.0000000000000000E+000
 6.4863443354828032E+006, 6.4863443354828032E+006, 0.0000000000000000E+000, 1.2611488004966542E+001, 0.0000000000000000E+000
 6.5765783735546302E+006, 6.5765783735546302E+006, 0.0000000000000000E+000, 1.2322555405166622E+001, 0.0000000000000000E+000
 6.6680676921366528E+006, 6.6680676921366528E+006, 0.0000000000000000E+000, 1.2035435630726525E+001, 0.0000000000000000E+000
 6.7608297539202562E+006, 6.7608297539202562E+006, 0.0000000000000000E+000, 1.1750105603295575E+001, 0.0000000000000000E+000
 6.8548822645270610E+006, 6.8548822645270610E+006, 0.0000000000000000E+000, 1.1466541961118692E+001, 0.0000000000000000E+000
 6.9502431758884201E+006, 6.9502431758884201E+006, 0.0000000000000000E+000, 1.1184721088743027E+001, 0.0000000000000000E+000
 7.0469306896719281E+006, 7.0469306896719281E+006, 0.0000000000000000E+000, 1.0904619146447740E+001, 0.0000000000000000E+000
 7.1449632607555995E+006, 7.1449632607555995E+006, 0.0000000000000000E+000, 1.0626212099402224E+001, 0.0000000000000000E+000
 7.2443596007503737E+006, 7.2443596007503737E+006, 0.0000000000000000E+000, 1.0349475746557699E+001, 0.0000000000000000E+000
 7.3451386815716298E+006, 7.3451386815716298E+006, 0.0000000000000000E+000, 1.0074385749279974E+001, 0.0000000000000000E+000
 7.4473197390603786E+006, 7.4473197390603786E+006, 0.0000000000000000E+000, 9.8009176597315406E+000, 0.0000000000000000E+000
 7.5509222766548349E+006, 7.5509222766548349E+006, 0.0000000000000000E+000, 9.5290469490099188E+000, 0.0000000000000000E+000
 7.6559660691130664E+006, 7.6559660691130664E+006, 0.0000000000000000E+000, 9.2587490350546418E+000, 0.0000000000000000E+000
 7.7624711662874278E+006, 7.7624711662874278E+006, 0.0000000000000000E+000, 8.9899993103301643E+000, 0.0000000000000000E+000
 7.8704578969515050E+006, 7.8704578969515050E+006, 0.0000000000000000E+000, 8.7227731692983639E+000, 0.0000000000000000E+000
 7.9799468726802925E+006, 7.9799468726802925E+006, 0.0000000000000000E+000, 8.4570460356899062E+000, 0.0000000000000000E+000
 8.0909589917843575E+006, 8.0909589917843575E+006, 0.0000000000000000E+000, 8.1927933895868055E+000, 0.0000000000000000E+000
 8.2035154432987254E+006, 8.2035154432987254E+006, 0.0000000000000000E+000, 7.9299907943290711E+000, 0.0000000000000000E+000
 8.3176377110272609E+006, 8.3176377110272609E+006, 0.0000000000000000E+000, 7.6686139232564088E+000, 0.0000000000000000E+000
 8.4333475776433125E+006, 8.4333475776433125E+006, 0.0000000000000000E+000, 7.4086385862985438E+000, 0.0000000000000000E+000
 8.5506671288473997E+006, 8.5506671288473997E+006, 0.0000000000000000E+000, 7.1500407564254669E+000, 0.0000000000000000E+000
 8.6696187575827409E+006, 8.6696187575827409E+006, 0.0000000000000000E+000, 6.8927965959711930E+000, 0.0000000000000000E+000
 8.7902251683094259E+006, 8.7902251683094259E+006, 0.0000000000000000E+000, 6.6368824828423794E+000, 0.0000000000000000E+000
 8.9125093813380469E+006, 8.9125093813380469E+006, 0.0000000000000000E+000, 6.3822750366237253E+000, 0.0000000000000000E+000
 9.0364947372236159E+006, 9.0364947372236159E+006, 0.0000000000000000E+000, 6.1289511445929810E+000, 0.0000000000000000E+000
 9.1622049012206085E+006, 9.1622049012206085E+006, 0.0000000000000000E+000, 5.8768879876549107E+000, 0.0000000000000000E+000
 9.2896638677999843E+006, 9.2896638677999843E+006, 0.0000000000000000E+000, 5.6260630662072408E+000, 0.0000000000000000E+000
 9.4188959652290437E+006, 9.4188959652290437E+006, 0.0000000000000000E+000, 5.3764542259456771E+000, 0.0000000000000000E+000
 9.5499258602149989E+006, 9.5499258602149989E+006, 0.0000000000000000E+000, 5.1280396836212532E+000, 0.0000000000000000E+000
 9.6827785626131408E+006, 9.6827785626131408E+006, 0.0000000000000000E+000, 4.8807980527553791E+000, 0.0000000000000000E+000
 9.8174794302005023E+006, 9.8174794302005023E+006, 0.0000000000000000E+000, 4.6347083693218716E+000, 0.0000000000000000E+000
 9.9540541735159382E+006, 9.9540541735159382E+006, 0.0000000000000000E+000, 4.3897501174028317E+000, 0.0000000000000000E+000
 1.0092528860767523E+007, 1.0092528860767523E+007, 0.0000000000000000E+000, 4.1459032548236792E+000, 0.0000000000000000E+000
 1.0232929922808230E+007, 1.0232929922808230E+007, 0.0000000000000000E+000, 3.9031482387727792E+000, 0.0000000000000000E+000
 1.0375284158180825E+007, 1.0375284158180825E+007, 0.0000000000000000E+000, 3.6614660514080151E+000, 0.0000000000000000E+000
 1.0519618738232939E+007, 1.0519618738232939E+007, 0.0000000000000000E+000, 3.4208382254535596E+000, 0.0000000000000000E+000
 1.0665961212303299E+007, 1.0665961212303299E+007, 0.0000000000000000E+000, 3.1812468697867584E+000, 0.0000000000000000E+000
 1.0814339512980113E+007, 1.0814339512980113E+007, 0.0000000000000000E+000, 2.9426746950153495E+000, 0.0000000000000000E+000
 1.0964781961432593E+007, 1.0964781961432593E+007, 0.0000000000000000E+000, 2.7051050390413076E+000, 0.0000000000000000E+000
 1.1117317272816667E+007, 1.1117317272816667E+007, 0.0000000000000000E+000, 2.4685218926089667E+000, 0.0000000000000000E+000
 1.1271974561755870E+007, 1.1271974561755870E+007, 0.0000000000000000E+000, 2.2329099248306310E+000, 0.0000000000000000E+000
 1.1428783347898494E+007, 1.1428783347898494E+007, 0.0000000000000000E+000, 1.9982545086822547E+000, 0.0000000000000000E+000
 1.1587773561552050E+007, 1.1587773561552050E+007, 0.0000000000000000E+000, 1.7645417464610018E+000, 0.0000000000000000E+000
 1.1748975549396096E+007, 1.1748975549396096E+007, 0.0000000000000000E+000, 1.5317584951906211E+000, 0.0000000000000000E+000
 1.1912420080274561E+007, 1.1912420080274561E+007, 0.0000000000000000E+000, 1.2998923919649827E+000, 0.0000000000000000E+000
 1.2078138351068627E+007, 1.2078138351068627E+007, 0.0000000000000000E+000, 1.0689318792094256E+000, 0.0000000000000000E+000
 1.2246161992651325E+007, 1.2246161992651325E+007, 0.0000000000000000E+000, 8.3886622984756098E-001, 0.0000000000000000E+000
 1.2416523075924961E+007, 1.2416523075924961E+007, 0.0000000000000000E+000, 6.0968557234812149E-001, 0.0000000000000000E+000
 1.2589254117942534E+007, 1.2589254117942534E+007, 0.0000000000000000E+000, 3.8138091563319731E-001, 0.0000000000000000E+000
 1.2764388088114314E+007, 1.2764388088114314E+007, 0.0000000000000000E+000, 1.5394417382073480E-001, 0.0000000000000000E+000
